Time sec,Extension in,Strain 1 %,Load lbf,Tensile stress ksi,Cycle Count ,Total Cycle Count ,Repetitions Count ,Segment ID ,Marked Data ,PIP Count ,Tensile extension in,Tensile strain %,Displacement (Strain 1) in,True strain %,Corrected Position in,Tenacity gf/tex,True stress psi
144.054,0.02401011,0.05779819,1146.401,655.0864,0,0,0,3204,0,0,0.000577982,0.05779819,0.000577982,0.05778149,0.02401011,5199.989,655465
144.104,0.02401855,0.0578557,1146.652,655.2297,0,0,0,3204,0,0,0.000578557,0.0578557,0.000578557,0.05783897,0.02401855,5201.126,655608.8
144.154,0.02402698,0.05793301,1146.958,655.4044,0,0,0,3204,0,0,0.00057933,0.05793301,0.00057933,0.05791623,0.02402698,5202.513,655784.1
144.204,0.02403542,0.05785965,1147.243,655.5672,0,0,0,3204,0,0,0.000578597,0.05785966,0.000578597,0.05784292,0.02403542,5203.805,655946.5
144.254,0.02404174,0.05789281,1147.487,655.707,0,0,0,3204,0,0,0.000578928,0.05789281,0.000578928,0.05787606,0.02404174,5204.915,656086.6
144.304,0.02404807,0.05794987,1147.711,655.8346,0,0,0,3204,0,0,0.000579499,0.05794987,0.000579499,0.05793308,0.02404807,5205.928,656214.7
144.354,0.02405651,0.05795653,1147.861,655.9207,0,0,0,3204,0,0,0.000579565,0.05795652,0.000579565,0.05793974,0.02405651,5206.611,656300.9
144.404,0.02406494,0.05796242,1148.134,656.0764,0,0,0,3204,0,0,0.000579624,0.05796242,0.000579624,0.05794563,0.02406494,5207.847,656456.7
144.454,0.02407338,0.0579613,1148.482,656.2755,0,0,0,3204,0,0,0.000579613,0.0579613,0.000579613,0.05794451,0.02407338,5209.428,656655.9
144.504,0.02408182,0.05801155,1148.819,656.4682,0,0,0,3204,0,0,0.000580116,0.05801155,0.000580116,0.05799474,0.02408182,5210.958,656849
144.554,0.02409236,0.05798063,1149.112,656.6357,0,0,0,3204,0,0,0.000579806,0.05798063,0.000579806,0.05796383,0.02409236,5212.287,657016.4
144.604,0.0241008,0.05803206,1149.466,656.8376,0,0,0,3204,0,0,0.000580321,0.05803205,0.000580321,0.05801522,0.0241008,5213.89,657218.8
144.654,0.02410924,0.0580183,1149.73,656.9886,0,0,0,3204,0,0,0.000580183,0.0580183,0.000580183,0.05800148,0.02410924,5215.089,657369.9
144.704,0.02411556,0.05801237,1149.963,657.1219,0,0,0,3204,0,0,0.000580124,0.05801237,0.000580124,0.05799555,0.02411556,5216.146,657503.1
144.754,0.024124,0.05806865,1150.246,657.2831,0,0,0,3204,0,0,0.000580687,0.05806865,0.000580687,0.0580518,0.024124,5217.426,657664.8
144.804,0.02413244,0.05806885,1150.448,657.3986,0,0,0,3204,0,0,0.000580689,0.05806885,0.000580689,0.058052,0.02413244,5218.343,657780.4
144.854,0.02414087,0.05811745,1150.71,657.5488,0,0,0,3204,0,0,0.000581175,0.05811745,0.000581175,0.05810057,0.02414087,5219.535,657930.9
144.904,0.02414931,0.05808529,1150.99,657.7084,0,0,0,3204,0,0,0.000580853,0.0580853,0.000580853,0.05806843,0.02414931,5220.802,658090.4
144.954,0.02415775,0.05810057,1151.281,657.8748,0,0,0,3204,0,0,0.000581006,0.05810057,0.000581006,0.0580837,0.02415775,5222.123,658257
145.004,0.02416618,0.05803389,1151.612,658.064,0,0,0,3204,0,0,0.000580339,0.05803389,0.000580339,0.05801706,0.02416618,5223.625,658445.9
145.054,0.02417673,0.05811847,1151.956,658.2604,0,0,0,3204,0,0,0.000581185,0.05811847,0.000581185,0.05810159,0.02417673,5225.184,658643
145.104,0.02418516,0.05814723,1152.279,658.4453,0,0,0,3204,0,0,0.000581472,0.05814723,0.000581472,0.05813033,0.02418516,5226.651,658828.2
145.154,0.0241936,0.05825315,1152.542,658.5955,0,0,0,3204,0,0,0.000582532,0.05825315,0.000582532,0.05823619,0.0241936,5227.843,658979.1
145.204,0.02420204,0.05829878,1152.828,658.7591,0,0,0,3204,0,0,0.000582988,0.05829878,0.000582988,0.05828179,0.02420204,5229.142,659143.1
145.254,0.02421047,0.05828524,1153.141,658.9379,0,0,0,3204,0,0,0.000582853,0.05828524,0.000582853,0.05826827,0.02421047,5230.562,659322
145.304,0.0242168,0.05824718,1153.399,659.0854,0,0,0,3204,0,0,0.000582472,0.05824718,0.000582472,0.05823022,0.0242168,5231.732,659469.3
145.354,0.02422524,0.05824432,1153.633,659.2186,0,0,0,3204,0,0,0.000582443,0.05824432,0.000582443,0.05822736,0.02422524,5232.79,659602.6
145.404,0.02423367,0.05832975,1153.848,659.3416,0,0,0,3204,0,0,0.000583298,0.05832975,0.000583298,0.05831275,0.02423367,5233.766,659726.2
145.454,0.02424,0.0582993,1154.095,659.483,0,0,0,3204,0,0,0.000582993,0.0582993,0.000582993,0.05828232,0.02424,5234.889,659867.5
145.504,0.02425055,0.05834276,1154.419,659.6683,0,0,0,3204,0,0,0.000583428,0.05834276,0.000583428,0.05832575,0.02425055,5236.359,660053.2
145.554,0.02425898,0.05837875,1154.742,659.8525,0,0,0,3204,0,0,0.000583788,0.05837875,0.000583788,0.05836172,0.02425898,5237.821,660237.7
145.604,0.02426953,0.0583754,1155.034,660.0195,0,0,0,3204,0,0,0.000583754,0.0583754,0.000583754,0.05835837,0.02426953,5239.147,660404.8
145.654,0.02427797,0.05842298,1155.402,660.2298,0,0,0,3204,0,0,0.00058423,0.05842298,0.00058423,0.05840592,0.02427797,5240.816,660615.5
145.704,0.0242864,0.05846318,1155.681,660.3892,0,0,0,3204,0,0,0.000584632,0.05846318,0.000584632,0.0584461,0.0242864,5242.082,660775.2
145.754,0.02429484,0.05845774,1155.995,660.5685,0,0,0,3204,0,0,0.000584577,0.05845774,0.000584577,0.05844066,0.02429484,5243.505,660954.7
145.804,0.02430116,0.05844174,1156.24,660.7086,0,0,0,3204,0,0,0.000584417,0.05844174,0.000584417,0.05842467,0.02430116,5244.617,661094.7
145.854,0.0243096,0.05846209,1156.524,660.8708,0,0,0,3204,0,0,0.000584621,0.05846209,0.000584621,0.05844501,0.0243096,5245.905,661257.2
145.904,0.02431593,0.05845445,1156.751,661.0007,0,0,0,3204,0,0,0.000584545,0.05845445,0.000584545,0.05843738,0.02431593,5246.936,661387
145.954,0.02432437,0.05851437,1156.955,661.1172,0,0,0,3204,0,0,0.000585144,0.05851438,0.000585144,0.05849726,0.02432437,5247.86,661504
146.004,0.02433069,0.05838878,1157.19,661.2512,0,0,0,3204,0,0,0.000583888,0.05838878,0.000583888,0.05837174,0.02433069,5248.924,661637.3
146.054,0.02433913,0.05848208,1157.407,661.3755,0,0,0,3204,0,0,0.000584821,0.05848208,0.000584821,0.05846499,0.02433913,5249.911,661762.3
146.104,0.02434757,0.05854351,1157.608,661.4902,0,0,0,3204,0,0,0.000585435,0.05854351,0.000585435,0.05852638,0.02434757,5250.821,661877.4
146.154,0.024356,0.05855903,1157.936,661.6777,0,0,0,3204,0,0,0.00058559,0.05855903,0.00058559,0.05854189,0.024356,5252.31,662065.2
146.204,0.02436444,0.05855024,1158.279,661.8738,0,0,0,3204,0,0,0.000585502,0.05855024,0.000585502,0.05853311,0.02436444,5253.866,662261.3
146.254,0.02437287,0.05857263,1158.58,662.0458,0,0,0,3204,0,0,0.000585726,0.05857263,0.000585726,0.05855548,0.02437287,5255.232,662433.6
146.304,0.02438342,0.05851854,1158.991,662.2804,0,0,0,3204,0,0,0.000585185,0.05851854,0.000585185,0.05850143,0.02438342,5257.094,662668
146.354,0.02439185,0.05848523,1159.264,662.4364,0,0,0,3204,0,0,0.000584852,0.05848523,0.000584852,0.05846814,0.02439185,5258.332,662823.8
146.404,0.02440029,0.05857182,1159.642,662.6523,0,0,0,3204,0,0,0.000585718,0.05857182,0.000585718,0.05855467,0.02440029,5260.046,663040.5
146.454,0.02441084,0.05861565,1159.934,662.8195,0,0,0,3204,0,0,0.000586157,0.05861565,0.000586157,0.05859848,0.02441084,5261.374,663208.1
146.504,0.02441927,0.05859017,1160.263,663.0076,0,0,0,3204,0,0,0.000585902,0.05859017,0.000585902,0.05857302,0.02441927,5262.866,663396
146.554,0.02442771,0.05860813,1160.493,663.1389,0,0,0,3204,0,0,0.000586081,0.05860813,0.000586081,0.05859096,0.02442771,5263.908,663527.5
146.604,0.02443404,0.05859395,1160.778,663.3018,0,0,0,3204,0,0,0.00058594,0.05859395,0.00058594,0.05857679,0.02443404,5265.202,663690.5
146.654,0.02444248,0.05864996,1161.076,663.4721,0,0,0,3204,0,0,0.0005865,0.05864996,0.0005865,0.05863276,0.02444248,5266.553,663861.2
146.704,0.0244488,0.05872266,1161.286,663.5918,0,0,0,3204,0,0,0.000587227,0.05872266,0.000587227,0.05870543,0.0244488,5267.504,663981.5
146.754,0.02445724,0.05874598,1161.47,663.6973,0,0,0,3204,0,0,0.00058746,0.05874598,0.00058746,0.05872874,0.02445724,5268.341,664087.1
146.804,0.02446357,0.05865307,1161.713,663.8363,0,0,0,3204,0,0,0.000586531,0.05865307,0.000586531,0.05863588,0.02446357,5269.444,664225.6
146.854,0.024472,0.05874436,1161.972,663.9841,0,0,0,3204,0,0,0.000587444,0.05874436,0.000587444,0.05872711,0.024472,5270.618,664374.2
146.904,0.02448255,0.05868009,1162.279,664.1593,0,0,0,3204,0,0,0.000586801,0.05868009,0.000586801,0.05866289,0.02448255,5272.008,664549
146.954,0.02449099,0.05868593,1162.653,664.3734,0,0,0,3204,0,0,0.000586859,0.05868593,0.000586859,0.05866872,0.02449099,5273.708,664763.2
147.004,0.02449942,0.05873995,1162.942,664.5381,0,0,0,3204,0,0,0.0005874,0.05873995,0.0005874,0.05872271,0.02449942,5275.016,664928.5
147.054,0.02450786,0.05870895,1163.263,664.722,0,0,0,3204,0,0,0.00058709,0.05870895,0.00058709,0.05869173,0.02450786,5276.475,665112.2
147.104,0.02451629,0.0587573,1163.51,664.8626,0,0,0,3204,0,0,0.000587573,0.05875731,0.000587573,0.05874005,0.02451629,5277.591,665253.3
147.154,0.02452473,0.05874806,1163.771,665.0118,0,0,0,3204,0,0,0.000587481,0.05874806,0.000587481,0.05873081,0.02452473,5278.775,665402.4
147.204,0.02453106,0.05868773,1164.031,665.1604,0,0,0,3204,0,0,0.000586877,0.05868773,0.000586877,0.05867052,0.02453106,5279.955,665550.7
147.254,0.02453949,0.05879642,1164.255,665.2884,0,0,0,3204,0,0,0.000587964,0.05879642,0.000587964,0.05877915,0.02453949,5280.971,665679.6
147.304,0.02454793,0.05882063,1164.483,665.4189,0,0,0,3204,0,0,0.000588206,0.05882063,0.000588206,0.05880334,0.02454793,5282.007,665810.4
147.354,0.02455637,0.05881955,1164.815,665.6084,0,0,0,3204,0,0,0.000588196,0.05881955,0.000588196,0.05880226,0.02455637,5283.511,665999.9
147.404,0.0245648,0.05886533,1165.109,665.7765,0,0,0,3204,0,0,0.000588653,0.05886533,0.000588653,0.05884802,0.0245648,5284.846,666168.4
147.454,0.02457535,0.05886925,1165.431,665.9603,0,0,0,3204,0,0,0.000588693,0.05886925,0.000588693,0.05885193,0.02457535,5286.305,666352.4
147.504,0.02458379,0.05889807,1165.787,666.1642,0,0,0,3204,0,0,0.000588981,0.05889807,0.000588981,0.05888073,0.02458379,5287.923,666556.6
147.554,0.02459433,0.05895799,1166.106,666.3463,0,0,0,3204,0,0,0.00058958,0.05895799,0.00058958,0.05894062,0.02459433,5289.369,666739.2
147.604,0.02460277,0.05895721,1166.402,666.5155,0,0,0,3204,0,0,0.000589572,0.05895721,0.000589572,0.05893984,0.02460277,5290.711,666908.4
147.654,0.0246112,0.05895046,1166.693,666.6819,0,0,0,3204,0,0,0.000589505,0.05895046,0.000589505,0.05893309,0.0246112,5292.032,667074.9
147.704,0.02461753,0.05898764,1166.904,666.8022,0,0,0,3204,0,0,0.000589876,0.05898764,0.000589876,0.05897025,0.02461753,5292.987,667195.5
147.754,0.02462597,0.05897182,1167.157,666.9467,0,0,0,3204,0,0,0.000589718,0.05897182,0.000589718,0.05895444,0.02462597,5294.134,667340
147.804,0.02463229,0.05896355,1167.421,667.0975,0,0,0,3204,0,0,0.000589636,0.05896356,0.000589636,0.05894618,0.02463229,5295.332,667490.9
147.854,0.02464073,0.0589455,1167.625,667.2145,0,0,0,3204,0,0,0.000589455,0.0589455,0.000589455,0.05892814,0.02464073,5296.26,667607.8
147.904,0.02464917,0.0589829,1167.882,667.3613,0,0,0,3204,0,0,0.000589829,0.05898291,0.000589829,0.05896552,0.02464917,5297.426,667755
147.954,0.0246576,0.05898784,1168.204,667.5452,0,0,0,3204,0,0,0.000589878,0.05898784,0.000589878,0.05897045,0.0246576,5298.885,667938.9
148.004,0.02466815,0.05897288,1168.565,667.7513,0,0,0,3204,0,0,0.000589729,0.05897288,0.000589729,0.05895549,0.02466815,5300.521,668145.1
148.054,0.0246787,0.05903211,1168.903,667.9445,0,0,0,3204,0,0,0.000590321,0.05903212,0.000590321,0.0590147,0.0246787,5302.054,668338.7
148.104,0.02468713,0.05896089,1169.189,668.1082,0,0,0,3204,0,0,0.000589609,0.05896089,0.000589609,0.05894352,0.02468713,5303.354,668502.1
148.154,0.02469346,0.05909462,1169.432,668.2471,0,0,0,3204,0,0,0.000590946,0.05909462,0.000590946,0.05907716,0.02469346,5304.457,668642
148.204,0.0247019,0.05909791,1169.755,668.4313,0,0,0,3204,0,0,0.000590979,0.05909791,0.000590979,0.05908045,0.0247019,5305.919,668826.3
148.254,0.02471033,0.05907059,1170.001,668.5722,0,0,0,3204,0,0,0.000590706,0.05907059,0.000590706,0.05905315,0.02471033,5307.037,668967.1
148.304,0.02471666,0.05907991,1170.255,668.717,0,0,0,3204,0,0,0.000590799,0.05907991,0.000590799,0.05906247,0.02471666,5308.187,669112.1
148.354,0.0247251,0.05915712,1170.488,668.8502,0,0,0,3204,0,0,0.000591571,0.05915712,0.000591571,0.05913963,0.0247251,5309.244,669245.9
148.404,0.02473142,0.0591039,1170.645,668.9398,0,0,0,3204,0,0,0.000591039,0.0591039,0.000591039,0.05908644,0.02473142,5309.955,669335.1
148.454,0.02473775,0.05921816,1170.893,669.0815,0,0,0,3204,0,0,0.000592182,0.05921816,0.000592182,0.05920064,0.02473775,5311.08,669477.7
148.504,0.02474619,0.05923972,1171.142,669.2238,0,0,0,3204,0,0,0.000592397,0.05923972,0.000592397,0.05922218,0.02474619,5312.209,669620.3
148.554,0.02475462,0.05919989,1171.453,669.4018,0,0,0,3204,0,0,0.000591999,0.05919989,0.000591999,0.05918237,0.02475462,5313.623,669798.1
148.604,0.02476517,0.05926339,1171.759,669.5765,0,0,0,3204,0,0,0.000592634,0.05926339,0.000592634,0.05924584,0.02476517,5315.009,669973.3
148.654,0.02477361,0.05924395,1172.082,669.761,0,0,0,3204,0,0,0.00059244,0.05924395,0.00059244,0.05922641,0.02477361,5316.474,670157.8
148.704,0.02478204,0.05923282,1172.393,669.9389,0,0,0,3204,0,0,0.000592328,0.05923282,0.000592328,0.05921529,0.02478204,5317.886,670335.7
148.754,0.02479259,0.05920543,1172.736,670.135,0,0,0,3204,0,0,0.000592054,0.05920543,0.000592054,0.05918791,0.02479259,5319.443,670531.8
148.804,0.02480102,0.05922366,1173.095,670.34,0,0,0,3204,0,0,0.000592237,0.05922366,0.000592237,0.05920613,0.02480102,5321.07,670737
148.854,0.02480946,0.05935548,1173.449,670.5423,0,0,0,3204,0,0,0.000593555,0.05935548,0.000593555,0.05933787,0.02480946,5322.675,670940.3
148.904,0.0248179,0.05926374,1173.723,670.699,0,0,0,3204,0,0,0.000592638,0.05926374,0.000592638,0.05924619,0.0248179,5323.919,671096.5
148.954,0.02482633,0.05918616,1173.982,670.8467,0,0,0,3204,0,0,0.000591862,0.05918616,0.000591862,0.05916866,0.02482633,5325.092,671243.7
149.004,0.02483477,0.05931666,1174.275,671.0141,0,0,0,3204,0,0,0.000593167,0.05931666,0.000593167,0.05929907,0.02483477,5326.421,671412.1
149.054,0.0248432,0.05928824,1174.519,671.1537,0,0,0,3204,0,0,0.000592882,0.05928824,0.000592882,0.05927067,0.0248432,5327.529,671551.7
149.104,0.02484953,0.05921959,1174.769,671.2964,0,0,0,3204,0,0,0.000592196,0.05921959,0.000592196,0.05920206,0.02484953,5328.662,671694
149.154,0.02485586,0.05928897,1174.997,671.4266,0,0,0,3204,0,0,0.00059289,0.05928897,0.00059289,0.0592714,0.02485586,5329.695,671824.7
149.204,0.0248643,0.05933009,1175.17,671.5259,0,0,0,3204,0,0,0.000593301,0.05933009,0.000593301,0.05931249,0.0248643,5330.483,671924.3
149.254,0.02487273,0.05937517,1175.412,671.6641,0,0,0,3204,0,0,0.000593752,0.05937517,0.000593752,0.05935755,0.02487273,5331.58,672062.9
149.304,0.02488117,0.05936232,1175.747,671.8552,0,0,0,3204,0,0,0.000593623,0.05936232,0.000593623,0.0593447,0.02488117,5333.097,672254
149.354,0.02489172,0.05940078,1176.075,672.0427,0,0,0,3204,0,0,0.000594008,0.05940078,0.000594008,0.05938314,0.02489172,5334.586,672441.9
149.404,0.02490015,0.05946871,1176.354,672.2021,0,0,0,3204,0,0,0.000594687,0.05946871,0.000594687,0.05945103,0.02490015,5335.852,672601.9
149.454,0.02490859,0.05944995,1176.66,672.3769,0,0,0,3204,0,0,0.0005945,0.05944995,0.0005945,0.05943228,0.02490859,5337.238,672776.6
149.504,0.02491492,0.0595207,1176.925,672.5289,0,0,0,3204,0,0,0.000595207,0.0595207,0.000595207,0.05950299,0.02491492,5338.445,672929.1
149.554,0.02492335,0.05950777,1177.22,672.697,0,0,0,3204,0,0,0.000595078,0.05950777,0.000595078,0.05949007,0.02492335,5339.779,673097.2
149.604,0.02493179,0.05951948,1177.412,672.8069,0,0,0,3204,0,0,0.000595195,0.05951948,0.000595195,0.05950178,0.02493179,5340.651,673207.3
149.654,0.02493812,0.05956466,1177.65,672.9431,0,0,0,3204,0,0,0.000595647,0.05956466,0.000595647,0.05954692,0.02493812,5341.733,673343.9
149.704,0.02494866,0.05955322,1177.923,673.0989,0,0,0,3204,0,0,0.000595532,0.05955322,0.000595532,0.05953549,0.02494866,5342.97,673499.8
149.754,0.0249571,0.05957018,1178.295,673.3116,0,0,0,3204,0,0,0.000595702,0.05957018,0.000595702,0.05955245,0.0249571,5344.658,673712.7
149.804,0.02496554,0.05954864,1178.589,673.4793,0,0,0,3204,0,0,0.000595486,0.05954864,0.000595486,0.05953091,0.02496554,5345.989,673880.4
149.854,0.02497397,0.05959215,1178.889,673.6509,0,0,0,3204,0,0,0.000595922,0.05959215,0.000595922,0.0595744,0.02497397,5347.351,674052.3
149.904,0.02498452,0.05952904,1179.25,673.8572,0,0,0,3204,0,0,0.00059529,0.05952904,0.00059529,0.05951133,0.02498452,5348.989,674258.3
149.954,0.02499506,0.05964304,1179.553,674.0306,0,0,0,3204,0,0,0.00059643,0.05964305,0.00059643,0.05962527,0.02499506,5350.365,674432.6
150.004,0.0250035,0.0595315,1179.847,674.1982,0,0,0,3204,0,0,0.000595315,0.0595315,0.000595315,0.05951379,0.0250035,5351.696,674599.6
150.054,0.02500983,0.05966415,1180.145,674.3684,0,0,0,3204,0,0,0.000596642,0.05966415,0.000596642,0.05964636,0.02500983,5353.047,674770.8
150.104,0.02501826,0.05968186,1180.389,674.5079,0,0,0,3204,0,0,0.000596819,0.05968186,0.000596819,0.05966405,0.02501826,5354.154,674910.5
150.154,0.02502459,0.05961677,1180.695,674.6827,0,0,0,3204,0,0,0.000596168,0.05961677,0.000596168,0.05959901,0.02502459,5355.542,675084.9
150.204,0.02503303,0.05964218,1180.893,674.796,0,0,0,3204,0,0,0.000596422,0.05964218,0.000596422,0.0596244,0.02503303,5356.441,675198.4
150.254,0.02504146,0.05963572,1181.115,674.9231,0,0,0,3204,0,0,0.000596357,0.05963572,0.000596357,0.05961794,0.02504146,5357.45,675325.6
150.304,0.0250499,0.05967124,1181.392,675.0814,0,0,0,3204,0,0,0.000596712,0.05967124,0.000596712,0.05965344,0.0250499,5358.707,675484.3
150.354,0.02505834,0.05973712,1181.692,675.2524,0,0,0,3204,0,0,0.000597371,0.05973712,0.000597371,0.05971928,0.02505834,5360.064,675655.8
150.404,0.02506677,0.05973357,1181.996,675.4262,0,0,0,3204,0,0,0.000597336,0.05973357,0.000597336,0.05971574,0.02506677,5361.444,675829.7
150.454,0.02507732,0.05978439,1182.343,675.6245,0,0,0,3204,0,0,0.000597844,0.05978439,0.000597844,0.05976652,0.02507732,5363.018,676028.4
150.504,0.02508575,0.05985268,1182.669,675.8111,0,0,0,3204,0,0,0.000598527,0.05985269,0.000598527,0.05983478,0.02508575,5364.499,676215.6
150.554,0.02509419,0.05983038,1182.933,675.9615,0,0,0,3204,0,0,0.000598304,0.05983038,0.000598304,0.05981249,0.02509419,5365.692,676365.9
150.604,0.02510263,0.05985593,1183.229,676.1309,0,0,0,3204,0,0,0.000598559,0.05985593,0.000598559,0.05983803,0.02510263,5367.037,676535.6
150.654,0.02510895,0.05986745,1183.471,676.2689,0,0,0,3204,0,0,0.000598675,0.05986745,0.000598675,0.05984954,0.02510895,5368.133,676673.8
150.704,0.02511739,0.05988183,1183.716,676.4089,0,0,0,3204,0,0,0.000598818,0.05988183,0.000598818,0.0598639,0.02511739,5369.244,676814
150.754,0.02512372,0.05990185,1183.993,676.5674,0,0,0,3204,0,0,0.000599019,0.05990185,0.000599019,0.05988392,0.02512372,5370.502,676972.7
150.804,0.02513215,0.05993542,1184.145,676.6545,0,0,0,3204,0,0,0.000599354,0.05993542,0.000599354,0.05991746,0.02513215,5371.193,677060
150.854,0.02513848,0.05995067,1184.39,676.7944,0,0,0,3204,0,0,0.000599507,0.05995067,0.000599507,0.05993271,0.02513848,5372.304,677200.1
150.904,0.02514692,0.05992588,1184.621,676.9263,0,0,0,3204,0,0,0.000599259,0.05992588,0.000599259,0.05990793,0.02514692,5373.351,677331.9
150.954,0.02515535,0.05991192,1184.901,677.0864,0,0,0,3204,0,0,0.000599119,0.05991192,0.000599119,0.05989398,0.02515535,5374.622,677492.1
151.004,0.02516379,0.05997315,1185.256,677.2892,0,0,0,3204,0,0,0.000599732,0.05997315,0.000599732,0.05995517,0.02516379,5376.232,677695.4
151.054,0.02517433,0.05996747,1185.554,677.4595,0,0,0,3204,0,0,0.000599675,0.05996747,0.000599675,0.0599495,0.02517433,5377.583,677865.7
151.104,0.02518277,0.05999994,1185.875,677.6429,0,0,0,3204,0,0,0.000599999,0.05999994,0.000599999,0.05998195,0.02518277,5379.04,678049.5
151.154,0.02519121,0.06001676,1186.216,677.8378,0,0,0,3204,0,0,0.000600168,0.06001676,0.000600168,0.05999876,0.02519121,5380.586,678244.6
151.204,0.02519965,0.05998132,1186.485,677.9915,0,0,0,3204,0,0,0.000599813,0.05998132,0.000599813,0.05996334,0.02519965,5381.806,678398.1
151.254,0.02521019,0.06008034,1186.825,678.1859,0,0,0,3204,0,0,0.000600803,0.06008034,0.000600803,0.0600623,0.02521019,5383.35,678593.3
151.304,0.02521863,0.06004805,1187.131,678.3604,0,0,0,3204,0,0,0.000600481,0.06004805,0.000600481,0.06003003,0.02521863,5384.734,678767.7
151.354,0.02522707,0.0600889,1187.466,678.5522,0,0,0,3204,0,0,0.000600889,0.0600889,0.000600889,0.06007085,0.02522707,5386.257,678959.9
151.404,0.0252355,0.06013729,1187.749,678.714,0,0,0,3204,0,0,0.000601373,0.06013729,0.000601373,0.06011921,0.0252355,5387.542,679122.1
151.454,0.02524183,0.06008375,1187.965,678.8374,0,0,0,3204,0,0,0.000600838,0.06008375,0.000600838,0.06006571,0.02524183,5388.521,679245.3
151.504,0.02525027,0.06009368,1188.212,678.9785,0,0,0,3204,0,0,0.000600937,0.06009368,0.000600937,0.06007563,0.02525027,5389.641,679386.5
151.554,0.02525659,0.06019006,1188.401,679.0864,0,0,0,3204,0,0,0.000601901,0.06019006,0.000601901,0.06017195,0.02525659,5390.498,679495.1
